series.release	series.code	series.description	geoAreaCode	X	Y	ISO3CD	geoAreaName	sliceId	Freq	Units	2016	latest.year	latest.value	latest.source	latest.nature
2017.Q2.G.01	ER_MRN_TOTL	Coverage of protected areas in relation to marine areas	300	22.58307827	39.47301873	GRC	Greece	1	ANNUAL	KMSQ	494172.5	2016	494172.5	Protected Planet: The World Database on Protected Areas (WDPA) [On-line], January, 2017, International Union for Conservation of Nature (IUCN) and United Nations Environment Programme's World Conservation Monitoring Centre (UNEP-WCMC).	
2017.Q2.G.01	ER_MRN_TOTL	Coverage of protected areas in relation to marine areas	304	-41.39371316	74.75625681	GRL	Greenland	1	ANNUAL	KMSQ	2264467.1	2016	2264467.1	Protected Planet: The World Database on Protected Areas (WDPA) [On-line], January, 2017, International Union for Conservation of Nature (IUCN) and United Nations Environment Programme's World Conservation Monitoring Centre (UNEP-WCMC).	
2017.Q2.G.01	ER_MRN_TOTL	Coverage of protected areas in relation to marine areas	308	-61.68248568	12.11238395	GRD	Grenada	1	ANNUAL	KMSQ	26281.5	2016	26281.5	Protected Planet: The World Database on Protected Areas (WDPA) [On-line], January, 2017, International Union for Conservation of Nature (IUCN) and United Nations Environment Programme's World Conservation Monitoring Centre (UNEP-WCMC).	
2017.Q2.G.01	ER_MRN_TOTL	Coverage of protected areas in relation to marine areas	312	-61.64762115	16.14416917	GLP	Guadeloupe	1	ANNUAL	KMSQ	91039.1	2016	91039.1	Protected Planet: The World Database on Protected Areas (WDPA) [On-line], January, 2017, International Union for Conservation of Nature (IUCN) and United Nations Environment Programme's World Conservation Monitoring Centre (UNEP-WCMC).	
2017.Q2.G.01	ER_MRN_TOTL	Coverage of protected areas in relation to marine areas	316	144.7029305	13.35485404	GUM	Guam	1	ANNUAL	KMSQ	202535.1	2016	202535.1	Protected Planet: The World Database on Protected Areas (WDPA) [On-line], January, 2017, International Union for Conservation of Nature (IUCN) and United Nations Environment Programme's World Conservation Monitoring Centre (UNEP-WCMC).	
2017.Q2.G.01	ER_MRN_TOTL	Coverage of protected areas in relation to marine areas	320	-91.2312746	15.00273719	GTM	Guatemala	1	ANNUAL	KMSQ	118336.4	2016	118336.4	Protected Planet: The World Database on Protected Areas (WDPA) [On-line], January, 2017, International Union for Conservation of Nature (IUCN) and United Nations Environment Programme's World Conservation Monitoring Centre (UNEP-WCMC).	
2017.Q2.G.01	ER_MRN_TOTL	Coverage of protected areas in relation to marine areas	324	-11.28173419	11.00210343	GIN	Guinea	1	ANNUAL	KMSQ	110136.3	2016	110136.3	Protected Planet: The World Database on Protected Areas (WDPA) [On-line], January, 2017, International Union for Conservation of Nature (IUCN) and United Nations Environment Programme's World Conservation Monitoring Centre (UNEP-WCMC).	
2017.Q2.G.01	ER_MRN_TOTL	Coverage of protected areas in relation to marine areas	328	-58.97322037	4.788012784	GUY	Guyana	1	ANNUAL	KMSQ	136910	2016	136910	Protected Planet: The World Database on Protected Areas (WDPA) [On-line], January, 2017, International Union for Conservation of Nature (IUCN) and United Nations Environment Programme's World Conservation Monitoring Centre (UNEP-WCMC).	
2017.Q2.G.01	ER_MRN_TOTL	Coverage of protected areas in relation to marine areas	332	-72.33640958	18.40426539	HTI	Haiti	1	ANNUAL	KMSQ					
2017.Q2.G.01	ER_MRN_TOTL	Coverage of protected areas in relation to marine areas	334	73.52633626	-53.09106147	HMD	Heard Island and McDonald Islands	1	ANNUAL	KMSQ	416111	2016	416111	Protected Planet: The World Database on Protected Areas (WDPA) [On-line], January, 2017, International Union for Conservation of Nature (IUCN) and United Nations Environment Programme's World Conservation Monitoring Centre (UNEP-WCMC).	
2017.Q2.G.01	ER_MRN_TOTL	Coverage of protected areas in relation to marine areas	336	12.45315803	41.90343751	VAT	Holy See	1	ANNUAL	KMSQ					
2017.Q2.G.01	ER_MRN_TOTL	Coverage of protected areas in relation to marine areas	340	-86.59974381	14.82243161	HND	Honduras	1	ANNUAL	KMSQ	219971.2	2016	219971.2	Protected Planet: The World Database on Protected Areas (WDPA) [On-line], January, 2017, International Union for Conservation of Nature (IUCN) and United Nations Environment Programme's World Conservation Monitoring Centre (UNEP-WCMC).	
2017.Q2.G.01	ER_MRN_TOTL	Coverage of protected areas in relation to marine areas	344	114.0266445	22.41749934	HKG	China, Hong Kong Special Administrative Region	1	ANNUAL	KMSQ					
2017.Q2.G.01	ER_MRN_TOTL	Coverage of protected areas in relation to marine areas	348	19.41221519	47.1651448	HUN	Hungary	1	ANNUAL	KMSQ					
2017.Q2.G.01	ER_MRN_TOTL	Coverage of protected areas in relation to marine areas	352	-19.02116966	64.79134763	ISL	Iceland	1	ANNUAL	KMSQ	752783.5	2016	752783.5	Protected Planet: The World Database on Protected Areas (WDPA) [On-line], January, 2017, International Union for Conservation of Nature (IUCN) and United Nations Environment Programme's World Conservation Monitoring Centre (UNEP-WCMC).	
2017.Q2.G.01	ER_MRN_TOTL	Coverage of protected areas in relation to marine areas	356	79.3608464	22.34642074	IND	India	1	ANNUAL	KMSQ	2301226.5	2016	2301226.5	Protected Planet: The World Database on Protected Areas (WDPA) [On-line], January, 2017, International Union for Conservation of Nature (IUCN) and United Nations Environment Programme's World Conservation Monitoring Centre (UNEP-WCMC).	
2017.Q2.G.01	ER_MRN_TOTL	Coverage of protected areas in relation to marine areas	360	113.9174	-0.994582204	IDN	Indonesia	1	ANNUAL	KMSQ	5947954.2	2016	5947954.2	Protected Planet: The World Database on Protected Areas (WDPA) [On-line], January, 2017, International Union for Conservation of Nature (IUCN) and United Nations Environment Programme's World Conservation Monitoring Centre (UNEP-WCMC).	
2017.Q2.G.01	ER_MRN_TOTL	Coverage of protected areas in relation to marine areas	364	54.19766348	32.74370885	IRN	Iran (Islamic Republic of)	1	ANNUAL	KMSQ	224800.6	2016	224800.6	Protected Planet: The World Database on Protected Areas (WDPA) [On-line], January, 2017, International Union for Conservation of Nature (IUCN) and United Nations Environment Programme's World Conservation Monitoring Centre (UNEP-WCMC).	
2017.Q2.G.01	ER_MRN_TOTL	Coverage of protected areas in relation to marine areas	368	43.76606267	33.05013795	IRQ	Iraq	1	ANNUAL	KMSQ					
2017.Q2.G.01	ER_MRN_TOTL	Coverage of protected areas in relation to marine areas	372	-7.121425272	53.25274054	IRL	Ireland	1	ANNUAL	KMSQ	426441.7	2016	426441.7	Protected Planet: The World Database on Protected Areas (WDPA) [On-line], January, 2017, International Union for Conservation of Nature (IUCN) and United Nations Environment Programme's World Conservation Monitoring Centre (UNEP-WCMC).	
2017.Q2.G.01	ER_MRN_TOTL	Coverage of protected areas in relation to marine areas	376	34.62277992	31.06164552	ISR	Israel	1	ANNUAL	KMSQ	27855	2016	27855	Protected Planet: The World Database on Protected Areas (WDPA) [On-line], January, 2017, International Union for Conservation of Nature (IUCN) and United Nations Environment Programme's World Conservation Monitoring Centre (UNEP-WCMC).	
2017.Q2.G.01	ER_MRN_TOTL	Coverage of protected areas in relation to marine areas	380	12.57022427	42.79917282	ITA	Italy	1	ANNUAL	KMSQ	538881	2016	538881	Protected Planet: The World Database on Protected Areas (WDPA) [On-line], January, 2017, International Union for Conservation of Nature (IUCN) and United Nations Environment Programme's World Conservation Monitoring Centre (UNEP-WCMC).	
2017.Q2.G.01	ER_MRN_TOTL	Coverage of protected areas in relation to marine areas	384	-5.552690016	7.62211586	CIV	Côte d'Ivoire	1	ANNUAL	KMSQ	174842.2	2016	174842.2	Protected Planet: The World Database on Protected Areas (WDPA) [On-line], January, 2017, International Union for Conservation of Nature (IUCN) and United Nations Environment Programme's World Conservation Monitoring Centre (UNEP-WCMC).	
2017.Q2.G.01	ER_MRN_TOTL	Coverage of protected areas in relation to marine areas	388	-77.31068409	18.15616857	JAM	Jamaica	1	ANNUAL	KMSQ	246488.5	2016	246488.5	Protected Planet: The World Database on Protected Areas (WDPA) [On-line], January, 2017, International Union for Conservation of Nature (IUCN) and United Nations Environment Programme's World Conservation Monitoring Centre (UNEP-WCMC).	
2017.Q2.G.01	ER_MRN_TOTL	Coverage of protected areas in relation to marine areas	392	139.2716103	36.6554539	JPN	Japan	1	ANNUAL	KMSQ	4040612.3	2016	4040612.3	Protected Planet: The World Database on Protected Areas (WDPA) [On-line], January, 2017, International Union for Conservation of Nature (IUCN) and United Nations Environment Programme's World Conservation Monitoring Centre (UNEP-WCMC).	
2017.Q2.G.01	ER_MRN_TOTL	Coverage of protected areas in relation to marine areas	398	66.65359159	48.01963494	KAZ	Kazakhstan	1	ANNUAL	KMSQ	119085	2016	119085	Protected Planet: The World Database on Protected Areas (WDPA) [On-line], January, 2017, International Union for Conservation of Nature (IUCN) and United Nations Environment Programme's World Conservation Monitoring Centre (UNEP-WCMC).	
2017.Q2.G.01	ER_MRN_TOTL	Coverage of protected areas in relation to marine areas	400	37.13024774	30.65365973	JOR	Jordan	1	ANNUAL	KMSQ	93.7	2016	93.7	Protected Planet: The World Database on Protected Areas (WDPA) [On-line], January, 2017, International Union for Conservation of Nature (IUCN) and United Nations Environment Programme's World Conservation Monitoring Centre (UNEP-WCMC).	
2017.Q2.G.01	ER_MRN_TOTL	Coverage of protected areas in relation to marine areas	404	37.86096816	0.534797278	KEN	Kenya	1	ANNUAL	KMSQ	112400.4	2016	112400.4	Protected Planet: The World Database on Protected Areas (WDPA) [On-line], January, 2017, International Union for Conservation of Nature (IUCN) and United Nations Environment Programme's World Conservation Monitoring Centre (UNEP-WCMC).	
2017.Q2.G.01	ER_MRN_TOTL	Coverage of protected areas in relation to marine areas	408	127.1803633	40.1462645	PRK	Democratic People's Republic of Korea	1	ANNUAL	KMSQ	115967.3	2016	115967.3	Protected Planet: The World Database on Protected Areas (WDPA) [On-line], January, 2017, International Union for Conservation of Nature (IUCN) and United Nations Environment Programme's World Conservation Monitoring Centre (UNEP-WCMC).	
2017.Q2.G.01	ER_MRN_TOTL	Coverage of protected areas in relation to marine areas	410	127.8610254	36.45201023	KOR	Republic of Korea	1	ANNUAL	KMSQ	324993.8	2016	324993.8	Protected Planet: The World Database on Protected Areas (WDPA) [On-line], January, 2017, International Union for Conservation of Nature (IUCN) and United Nations Environment Programme's World Conservation Monitoring Centre (UNEP-WCMC).	
2017.Q2.G.01	ER_MRN_TOTL	Coverage of protected areas in relation to marine areas	414	47.49305029	29.53949468	KWT	Kuwait	1	ANNUAL	KMSQ	11895.8	2016	11895.8	Protected Planet: The World Database on Protected Areas (WDPA) [On-line], January, 2017, International Union for Conservation of Nature (IUCN) and United Nations Environment Programme's World Conservation Monitoring Centre (UNEP-WCMC).	
2017.Q2.G.01	ER_MRN_TOTL	Coverage of protected areas in relation to marine areas	417	74.52324839	41.46204516	KGZ	Kyrgyzstan	1	ANNUAL	KMSQ					
2017.Q2.G.01	ER_MRN_TOTL	Coverage of protected areas in relation to marine areas	418	101.9901968	20.27482773	LAO	Lao People's Democratic Republic	1	ANNUAL	KMSQ					
2017.Q2.G.01	ER_MRN_TOTL	Coverage of protected areas in relation to marine areas	422	35.89391711	33.92152458	LBN	Lebanon	1	ANNUAL	KMSQ	19315.8	2016	19315.8	Protected Planet: The World Database on Protected Areas (WDPA) [On-line], January, 2017, International Union for Conservation of Nature (IUCN) and United Nations Environment Programme's World Conservation Monitoring Centre (UNEP-WCMC).	
2017.Q2.G.01	ER_MRN_TOTL	Coverage of protected areas in relation to marine areas	426	28.25362195	-29.58041814	LSO	Lesotho	1	ANNUAL	KMSQ					
2017.Q2.G.01	ER_MRN_TOTL	Coverage of protected areas in relation to marine areas	428	26.42461876	56.64196636	LVA	Latvia	1	ANNUAL	KMSQ	28879.6	2016	28879.6	Protected Planet: The World Database on Protected Areas (WDPA) [On-line], January, 2017, International Union for Conservation of Nature (IUCN) and United Nations Environment Programme's World Conservation Monitoring Centre (UNEP-WCMC).	
2017.Q2.G.01	ER_MRN_TOTL	Coverage of protected areas in relation to marine areas	430	-9.311879038	6.448381009	LBR	Liberia	1	ANNUAL	KMSQ	247767.7	2016	247767.7	Protected Planet: The World Database on Protected Areas (WDPA) [On-line], January, 2017, International Union for Conservation of Nature (IUCN) and United Nations Environment Programme's World Conservation Monitoring Centre (UNEP-WCMC).	
2017.Q2.G.01	ER_MRN_TOTL	Coverage of protected areas in relation to marine areas	434	18.0295985	27.04042819	LBY	Libya	1	ANNUAL	KMSQ	357895.3	2016	357895.3	Protected Planet: The World Database on Protected Areas (WDPA) [On-line], January, 2017, International Union for Conservation of Nature (IUCN) and United Nations Environment Programme's World Conservation Monitoring Centre (UNEP-WCMC).	
2017.Q2.G.01	ER_MRN_TOTL	Coverage of protected areas in relation to marine areas	438	9.552985019	47.14167005	LIE	Liechtenstein	1	ANNUAL	KMSQ					
2017.Q2.G.01	ER_MRN_TOTL	Coverage of protected areas in relation to marine areas	440	23.90517807	55.33680309	LTU	Lithuania	1	ANNUAL	KMSQ	6125.7	2016	6125.7	Protected Planet: The World Database on Protected Areas (WDPA) [On-line], January, 2017, International Union for Conservation of Nature (IUCN) and United Nations Environment Programme's World Conservation Monitoring Centre (UNEP-WCMC).	
2017.Q2.G.01	ER_MRN_TOTL	Coverage of protected areas in relation to marine areas	442	6.092656563	49.77679538	LUX	Luxembourg	1	ANNUAL	KMSQ					
2017.Q2.G.01	ER_MRN_TOTL	Coverage of protected areas in relation to marine areas	446	113.5665388	22.1237259	MAC	China, Macao Special Administrative Region	1	ANNUAL	KMSQ					
2017.Q2.G.01	ER_MRN_TOTL	Coverage of protected areas in relation to marine areas	450	46.6982339	-19.38514785	MDG	Madagascar	1	ANNUAL	KMSQ	1205824.8	2016	1205824.8	Protected Planet: The World Database on Protected Areas (WDPA) [On-line], January, 2017, International Union for Conservation of Nature (IUCN) and United Nations Environment Programme's World Conservation Monitoring Centre (UNEP-WCMC).	
2017.Q2.G.01	ER_MRN_TOTL	Coverage of protected areas in relation to marine areas	454	33.4884625	-13.40819859	MWI	Malawi	1	ANNUAL	KMSQ					
2017.Q2.G.01	ER_MRN_TOTL	Coverage of protected areas in relation to marine areas	458	116.8346314	5.452415309	MYS	Malaysia	1	ANNUAL	KMSQ	451741.5	2016	451741.5	Protected Planet: The World Database on Protected Areas (WDPA) [On-line], January, 2017, International Union for Conservation of Nature (IUCN) and United Nations Environment Programme's World Conservation Monitoring Centre (UNEP-WCMC).	
2017.Q2.G.01	ER_MRN_TOTL	Coverage of protected areas in relation to marine areas	462	73.09672546	-0.614385021	MDV	Maldives	1	ANNUAL	KMSQ	922110	2016	922110	Protected Planet: The World Database on Protected Areas (WDPA) [On-line], January, 2017, International Union for Conservation of Nature (IUCN) and United Nations Environment Programme's World Conservation Monitoring Centre (UNEP-WCMC).	
2017.Q2.G.01	ER_MRN_TOTL	Coverage of protected areas in relation to marine areas	466	-3.522016039	17.35311254	MLI	Mali	1	ANNUAL	KMSQ					
2017.Q2.G.01	ER_MRN_TOTL	Coverage of protected areas in relation to marine areas	470	14.44617519	35.89194275	MLT	Malta	1	ANNUAL	KMSQ	55696.7	2016	55696.7	Protected Planet: The World Database on Protected Areas (WDPA) [On-line], January, 2017, International Union for Conservation of Nature (IUCN) and United Nations Environment Programme's World Conservation Monitoring Centre (UNEP-WCMC).	
2017.Q2.G.01	ER_MRN_TOTL	Coverage of protected areas in relation to marine areas	474	-60.91544135	14.56086108	MTQ	Martinique	1	ANNUAL	KMSQ	47644.3	2016	47644.3	Protected Planet: The World Database on Protected Areas (WDPA) [On-line], January, 2017, International Union for Conservation of Nature (IUCN) and United Nations Environment Programme's World Conservation Monitoring Centre (UNEP-WCMC).	
2017.Q2.G.01	ER_MRN_TOTL	Coverage of protected areas in relation to marine areas	478	-10.33187259	20.26089546	MRT	Mauritania	1	ANNUAL	KMSQ	156197.9	2016	156197.9	Protected Planet: The World Database on Protected Areas (WDPA) [On-line], January, 2017, International Union for Conservation of Nature (IUCN) and United Nations Environment Programme's World Conservation Monitoring Centre (UNEP-WCMC).	
2017.Q2.G.01	ER_MRN_TOTL	Coverage of protected areas in relation to marine areas	480	57.568022	-20.28581998	MUS	Mauritius	1	ANNUAL	KMSQ	1280068.3	2016	1280068.3	Protected Planet: The World Database on Protected Areas (WDPA) [On-line], January, 2017, International Union for Conservation of Nature (IUCN) and United Nations Environment Programme's World Conservation Monitoring Centre (UNEP-WCMC).	
2017.Q2.G.01	ER_MRN_TOTL	Coverage of protected areas in relation to marine areas	484	-102.5148166	23.93378032	MEX	Mexico	1	ANNUAL	KMSQ	3284659.7	2016	3284659.7	Protected Planet: The World Database on Protected Areas (WDPA) [On-line], January, 2017, International Union for Conservation of Nature (IUCN) and United Nations Environment Programme's World Conservation Monitoring Centre (UNEP-WCMC).	
2017.Q2.G.01	ER_MRN_TOTL	Coverage of protected areas in relation to marine areas	492	7.424214814	43.73532918	MCO	Monaco	1	ANNUAL	KMSQ	284.2	2016	284.2	Protected Planet: The World Database on Protected Areas (WDPA) [On-line], January, 2017, International Union for Conservation of Nature (IUCN) and United Nations Environment Programme's World Conservation Monitoring Centre (UNEP-WCMC).	
2017.Q2.G.01	ER_MRN_TOTL	Coverage of protected areas in relation to marine areas	496	103.0728057	46.83892054	MNG	Mongolia	1	ANNUAL	KMSQ					
2017.Q2.G.01	ER_MRN_TOTL	Coverage of protected areas in relation to marine areas	498	28.4650624	47.20236795	MDA	Republic of Moldova	1	ANNUAL	KMSQ					
2017.Q2.G.01	ER_MRN_TOTL	Coverage of protected areas in relation to marine areas	499	19.25214024	42.78717043	MNE	Montenegro	1	ANNUAL	KMSQ	7459.2	2016	7459.2	Protected Planet: The World Database on Protected Areas (WDPA) [On-line], January, 2017, International Union for Conservation of Nature (IUCN) and United Nations Environment Programme's World Conservation Monitoring Centre (UNEP-WCMC).	
2017.Q2.G.01	ER_MRN_TOTL	Coverage of protected areas in relation to marine areas	500	-62.19261223	16.73558313	MSR	Montserrat	1	ANNUAL	KMSQ	7628.3	2016	7628.3	Protected Planet: The World Database on Protected Areas (WDPA) [On-line], January, 2017, International Union for Conservation of Nature (IUCN) and United Nations Environment Programme's World Conservation Monitoring Centre (UNEP-WCMC).	
2017.Q2.G.01	ER_MRN_TOTL	Coverage of protected areas in relation to marine areas	504	-6.281942841	31.8440131	MAR	Morocco	1	ANNUAL	KMSQ	276136.4	2016	276136.4	Protected Planet: The World Database on Protected Areas (WDPA) [On-line], January, 2017, International Union for Conservation of Nature (IUCN) and United Nations Environment Programme's World Conservation Monitoring Centre (UNEP-WCMC).	
2017.Q2.G.01	ER_MRN_TOTL	Coverage of protected areas in relation to marine areas	508	38.18479941	-14.27963886	MOZ	Mozambique	1	ANNUAL	KMSQ	574409.6	2016	574409.6	Protected Planet: The World Database on Protected Areas (WDPA) [On-line], January, 2017, International Union for Conservation of Nature (IUCN) and United Nations Environment Programme's World Conservation Monitoring Centre (UNEP-WCMC).	
2017.Q2.G.01	ER_MRN_TOTL	Coverage of protected areas in relation to marine areas	512	57.87743482	21.98805614	OMN	Oman	1	ANNUAL	KMSQ	538980.2	2016	538980.2	Protected Planet: The World Database on Protected Areas (WDPA) [On-line], January, 2017, International Union for Conservation of Nature (IUCN) and United Nations Environment Programme's World Conservation Monitoring Centre (UNEP-WCMC).	
2017.Q2.G.01	ER_MRN_TOTL	Coverage of protected areas in relation to marine areas	516	17.21907885	-22.13817068	NAM	Namibia	1	ANNUAL	KMSQ	562727.6	2016	562727.6	Protected Planet: The World Database on Protected Areas (WDPA) [On-line], January, 2017, International Union for Conservation of Nature (IUCN) and United Nations Environment Programme's World Conservation Monitoring Centre (UNEP-WCMC).	
2017.Q2.G.01	ER_MRN_TOTL	Coverage of protected areas in relation to marine areas	520	166.92313	-0.528742623	NRU	Nauru	1	ANNUAL	KMSQ					
2017.Q2.G.01	ER_MRN_TOTL	Coverage of protected areas in relation to marine areas	524	83.94678863	28.25866332	NPL	Nepal	1	ANNUAL	KMSQ					
2017.Q2.G.01	ER_MRN_TOTL	Coverage of protected areas in relation to marine areas	528	5.331480568	51.86728884	NLD	Netherlands	1	ANNUAL	KMSQ	64205	2016	64205	Protected Planet: The World Database on Protected Areas (WDPA) [On-line], January, 2017, International Union for Conservation of Nature (IUCN) and United Nations Environment Programme's World Conservation Monitoring Centre (UNEP-WCMC).	
2017.Q2.G.01	ER_MRN_TOTL	Coverage of protected areas in relation to marine areas	530	-68.30676179	12.22720635	ANT	Netherlands Antilles	1	ANNUAL	KMSQ					
2017.Q2.G.01	ER_MRN_TOTL	Coverage of protected areas in relation to marine areas	531	-68.95033464	12.15058042	CUW	Curaçao	1	ANNUAL	KMSQ	30535	2016	30535	Protected Planet: The World Database on Protected Areas (WDPA) [On-line], January, 2017, International Union for Conservation of Nature (IUCN) and United Nations Environment Programme's World Conservation Monitoring Centre (UNEP-WCMC).	
2017.Q2.G.01	ER_MRN_TOTL	Coverage of protected areas in relation to marine areas	533	-69.97050586	12.50878756	ABW	Aruba	1	ANNUAL	KMSQ					
2017.Q2.G.01	ER_MRN_TOTL	Coverage of protected areas in relation to marine areas	534	-63.06198692	18.03926508	SXM	Sint Maarten (Dutch part)	1	ANNUAL	KMSQ	497.5	2016	497.5	Protected Planet: The World Database on Protected Areas (WDPA) [On-line], January, 2017, International Union for Conservation of Nature (IUCN) and United Nations Environment Programme's World Conservation Monitoring Centre (UNEP-WCMC).	
2017.Q2.G.01	ER_MRN_TOTL	Coverage of protected areas in relation to marine areas	540	165.5067368	-21.41742531	NCL	New Caledonia	1	ANNUAL	KMSQ	1371803.2	2016	1371803.2	Protected Planet: The World Database on Protected Areas (WDPA) [On-line], January, 2017, International Union for Conservation of Nature (IUCN) and United Nations Environment Programme's World Conservation Monitoring Centre (UNEP-WCMC).	
2017.Q2.G.01	ER_MRN_TOTL	Coverage of protected areas in relation to marine areas	548	167.0679779	-15.34445547	VUT	Vanuatu	1	ANNUAL	KMSQ	622073.2	2016	622073.2	Protected Planet: The World Database on Protected Areas (WDPA) [On-line], January, 2017, International Union for Conservation of Nature (IUCN) and United Nations Environment Programme's World Conservation Monitoring Centre (UNEP-WCMC).	
2017.Q2.G.01	ER_MRN_TOTL	Coverage of protected areas in relation to marine areas	554	170.4755673	-43.98721568	NZL	New Zealand	1	ANNUAL	KMSQ	4106953.9	2016	4106953.9	Protected Planet: The World Database on Protected Areas (WDPA) [On-line], January, 2017, International Union for Conservation of Nature (IUCN) and United Nations Environment Programme's World Conservation Monitoring Centre (UNEP-WCMC).	
2017.Q2.G.01	ER_MRN_TOTL	Coverage of protected areas in relation to marine areas	558	-85.03060315	12.84210839	NIC	Nicaragua	1	ANNUAL	KMSQ	223935.2	2016	223935.2	Protected Planet: The World Database on Protected Areas (WDPA) [On-line], January, 2017, International Union for Conservation of Nature (IUCN) and United Nations Environment Programme's World Conservation Monitoring Centre (UNEP-WCMC).	
2017.Q2.G.01	ER_MRN_TOTL	Coverage of protected areas in relation to marine areas	562	9.400167877	17.42143036	NER	Niger	1	ANNUAL	KMSQ					
2017.Q2.G.01	ER_MRN_TOTL	Coverage of protected areas in relation to marine areas	566	8.097363256	9.585789025	NGA	Nigeria	1	ANNUAL	KMSQ	182868.2	2016	182868.2	Protected Planet: The World Database on Protected Areas (WDPA) [On-line], January, 2017, International Union for Conservation of Nature (IUCN) and United Nations Environment Programme's World Conservation Monitoring Centre (UNEP-WCMC).	
2017.Q2.G.01	ER_MRN_TOTL	Coverage of protected areas in relation to marine areas	570	-169.8601693	-19.05000475	NIU	Niue	1	ANNUAL	KMSQ	318243.7	2016	318243.7	Protected Planet: The World Database on Protected Areas (WDPA) [On-line], January, 2017, International Union for Conservation of Nature (IUCN) and United Nations Environment Programme's World Conservation Monitoring Centre (UNEP-WCMC).	
2017.Q2.G.01	ER_MRN_TOTL	Coverage of protected areas in relation to marine areas	574	167.9515548	-29.03230018	NFK	Norfolk Island	1	ANNUAL	KMSQ	432638.1	2016	432638.1	Protected Planet: The World Database on Protected Areas (WDPA) [On-line], January, 2017, International Union for Conservation of Nature (IUCN) and United Nations Environment Programme's World Conservation Monitoring Centre (UNEP-WCMC).	
2017.Q2.G.01	ER_MRN_TOTL	Coverage of protected areas in relation to marine areas	578	11.47846389	61.34311134	NOR	Norway	1	ANNUAL	KMSQ	926317.7	2016	926317.7	Protected Planet: The World Database on Protected Areas (WDPA) [On-line], January, 2017, International Union for Conservation of Nature (IUCN) and United Nations Environment Programme's World Conservation Monitoring Centre (UNEP-WCMC).	
2017.Q2.G.01	ER_MRN_TOTL	Coverage of protected areas in relation to marine areas	580	145.7582114	15.19099517	MNP	Northern Mariana Islands	1	ANNUAL	KMSQ	773667.9	2016	773667.9	Protected Planet: The World Database on Protected Areas (WDPA) [On-line], January, 2017, International Union for Conservation of Nature (IUCN) and United Nations Environment Programme's World Conservation Monitoring Centre (UNEP-WCMC).	
2017.Q2.G.01	ER_MRN_TOTL	Coverage of protected areas in relation to marine areas	581	-162.4343752	5.874443968	UMI	US Minor Outlying Islands	1	ANNUAL	KMSQ	1964384.5	2016	1964384.5	Protected Planet: The World Database on Protected Areas (WDPA) [On-line], January, 2017, International Union for Conservation of Nature (IUCN) and United Nations Environment Programme's World Conservation Monitoring Centre (UNEP-WCMC).	
2017.Q2.G.01	ER_MRN_TOTL	Coverage of protected areas in relation to marine areas	583	158.225216	6.880670092	FSM	Micronesia, Federated States of	1	ANNUAL	KMSQ	3011917	2016	3011917	Protected Planet: The World Database on Protected Areas (WDPA) [On-line], January, 2017, International Union for Conservation of Nature (IUCN) and United Nations Environment Programme's World Conservation Monitoring Centre (UNEP-WCMC).	
2017.Q2.G.01	ER_MRN_TOTL	Coverage of protected areas in relation to marine areas	584	171.0839119	7.110213497	MHL	Marshall Islands	1	ANNUAL	KMSQ	2004587.3	2016	2004587.3	Protected Planet: The World Database on Protected Areas (WDPA) [On-line], January, 2017, International Union for Conservation of Nature (IUCN) and United Nations Environment Programme's World Conservation Monitoring Centre (UNEP-WCMC).	
2017.Q2.G.01	ER_MRN_TOTL	Coverage of protected areas in relation to marine areas	585	134.5733878	7.502307591	PLW	Palau	1	ANNUAL	KMSQ	608152.5	2016	608152.5	Protected Planet: The World Database on Protected Areas (WDPA) [On-line], January, 2017, International Union for Conservation of Nature (IUCN) and United Nations Environment Programme's World Conservation Monitoring Centre (UNEP-WCMC).	
2017.Q2.G.01	ER_MRN_TOTL	Coverage of protected areas in relation to marine areas	586	68.80479684	29.36491634	PAK	Pakistan	1	ANNUAL	KMSQ	222743.9	2016	222743.9	Protected Planet: The World Database on Protected Areas (WDPA) [On-line], January, 2017, International Union for Conservation of Nature (IUCN) and United Nations Environment Programme's World Conservation Monitoring Centre (UNEP-WCMC).	
2017.Q2.G.01	ER_MRN_TOTL	Coverage of protected areas in relation to marine areas	591	-81.26616623	8.450965746	PAN	Panama	1	ANNUAL	KMSQ	332643.5	2016	332643.5	Protected Planet: The World Database on Protected Areas (WDPA) [On-line], January, 2017, International Union for Conservation of Nature (IUCN) and United Nations Environment Programme's World Conservation Monitoring Centre (UNEP-WCMC).	
2017.Q2.G.01	ER_MRN_TOTL	Coverage of protected areas in relation to marine areas	598	145.8587761	-6.756057077	PNG	Papua New Guinea	1	ANNUAL	KMSQ	2407381.8	2016	2407381.8	Protected Planet: The World Database on Protected Areas (WDPA) [On-line], January, 2017, International Union for Conservation of Nature (IUCN) and United Nations Environment Programme's World Conservation Monitoring Centre (UNEP-WCMC).	
2017.Q2.G.01	ER_MRN_TOTL	Coverage of protected areas in relation to marine areas	600	-60.54854225	-21.70216237	PRY	Paraguay	1	ANNUAL	KMSQ					
2017.Q2.G.01	ER_MRN_TOTL	Coverage of protected areas in relation to marine areas	604	-71.82093277	-13.58939705	PER	Peru	1	ANNUAL	KMSQ	838329.6	2016	838329.6	Protected Planet: The World Database on Protected Areas (WDPA) [On-line], January, 2017, International Union for Conservation of Nature (IUCN) and United Nations Environment Programme's World Conservation Monitoring Centre (UNEP-WCMC).	
