series.release	series.code	series.description	geoAreaCode	X	Y	ISO3CD	geoAreaName	sliceId	Freq	Units	2005	2006	2007	2008	2009	2010	2011	2012	2013	2014	2015	last.5.years.mean	latest.year	latest.value	latest.source	latest.nature
2017.Q2.G.01	DC_TOF_TRDCMDL	Total official flows commitments for Aid for Trade, by donor	492	7.424214814	43.73532918	MCO	Monaco	1	ANNUAL	CON_USD																
2017.Q2.G.01	DC_TOF_TRDCMDL	Total official flows commitments for Aid for Trade, by donor	496	103.0728057	46.83892054	MNG	Mongolia	1	ANNUAL	CON_USD																
2017.Q2.G.01	DC_TOF_TRDCMDL	Total official flows commitments for Aid for Trade, by donor	498	28.4650624	47.20236795	MDA	Republic of Moldova	1	ANNUAL	CON_USD																
2017.Q2.G.01	DC_TOF_TRDCMDL	Total official flows commitments for Aid for Trade, by donor	499	19.25214024	42.78717043	MNE	Montenegro	1	ANNUAL	CON_USD																
2017.Q2.G.01	DC_TOF_TRDCMDL	Total official flows commitments for Aid for Trade, by donor	500	-62.19261223	16.73558313	MSR	Montserrat	1	ANNUAL	CON_USD																
2017.Q2.G.01	DC_TOF_TRDCMDL	Total official flows commitments for Aid for Trade, by donor	504	-6.281942841	31.8440131	MAR	Morocco	1	ANNUAL	CON_USD																
2017.Q2.G.01	DC_TOF_TRDCMDL	Total official flows commitments for Aid for Trade, by donor	508	38.18479941	-14.27963886	MOZ	Mozambique	1	ANNUAL	CON_USD																
2017.Q2.G.01	DC_TOF_TRDCMDL	Total official flows commitments for Aid for Trade, by donor	512	57.87743482	21.98805614	OMN	Oman	1	ANNUAL	CON_USD																
2017.Q2.G.01	DC_TOF_TRDCMDL	Total official flows commitments for Aid for Trade, by donor	516	17.21907885	-22.13817068	NAM	Namibia	1	ANNUAL	CON_USD																
2017.Q2.G.01	DC_TOF_TRDCMDL	Total official flows commitments for Aid for Trade, by donor	520	166.92313	-0.528742623	NRU	Nauru	1	ANNUAL	CON_USD																
2017.Q2.G.01	DC_TOF_TRDCMDL	Total official flows commitments for Aid for Trade, by donor	524	83.94678863	28.25866332	NPL	Nepal	1	ANNUAL	CON_USD																
2017.Q2.G.01	DC_TOF_TRDCMDL	Total official flows commitments for Aid for Trade, by donor	528	5.331480568	51.86728884	NLD	Netherlands	1	ANNUAL	CON_USD	514.01702	831.941621	612.559965	539.702944	556.572814	485.733833	971.367235	968.590257	639.945282	885.510359	588.224916	810.7276098	2015	588.224916		
2017.Q2.G.01	DC_TOF_TRDCMDL	Total official flows commitments for Aid for Trade, by donor	530	-68.30676179	12.22720635	ANT	Netherlands Antilles	1	ANNUAL	CON_USD																
2017.Q2.G.01	DC_TOF_TRDCMDL	Total official flows commitments for Aid for Trade, by donor	531	-68.95033464	12.15058042	CUW	Curaçao	1	ANNUAL	CON_USD																
2017.Q2.G.01	DC_TOF_TRDCMDL	Total official flows commitments for Aid for Trade, by donor	533	-69.97050586	12.50878756	ABW	Aruba	1	ANNUAL	CON_USD																
2017.Q2.G.01	DC_TOF_TRDCMDL	Total official flows commitments for Aid for Trade, by donor	534	-63.06198692	18.03926508	SXM	Sint Maarten (Dutch part)	1	ANNUAL	CON_USD																
2017.Q2.G.01	DC_TOF_TRDCMDL	Total official flows commitments for Aid for Trade, by donor	540	165.5067368	-21.41742531	NCL	New Caledonia	1	ANNUAL	CON_USD																
2017.Q2.G.01	DC_TOF_TRDCMDL	Total official flows commitments for Aid for Trade, by donor	548	167.0679779	-15.34445547	VUT	Vanuatu	1	ANNUAL	CON_USD																
2017.Q2.G.01	DC_TOF_TRDCMDL	Total official flows commitments for Aid for Trade, by donor	554	170.4755673	-43.98721568	NZL	New Zealand	1	ANNUAL	CON_USD	20.90678	59.666938	21.402673	46.065339	33.802935	65.214174	173.357441	75.098172	95.201587	166.484946	135.178241	129.0640774	2015	135.178241		
2017.Q2.G.01	DC_TOF_TRDCMDL	Total official flows commitments for Aid for Trade, by donor	558	-85.03060315	12.84210839	NIC	Nicaragua	1	ANNUAL	CON_USD																
2017.Q2.G.01	DC_TOF_TRDCMDL	Total official flows commitments for Aid for Trade, by donor	562	9.400167877	17.42143036	NER	Niger	1	ANNUAL	CON_USD																
2017.Q2.G.01	DC_TOF_TRDCMDL	Total official flows commitments for Aid for Trade, by donor	566	8.097363256	9.585789025	NGA	Nigeria	1	ANNUAL	CON_USD																
2017.Q2.G.01	DC_TOF_TRDCMDL	Total official flows commitments for Aid for Trade, by donor	570	-169.8601693	-19.05000475	NIU	Niue	1	ANNUAL	CON_USD																
2017.Q2.G.01	DC_TOF_TRDCMDL	Total official flows commitments for Aid for Trade, by donor	574	167.9515548	-29.03230018	NFK	Norfolk Island	1	ANNUAL	CON_USD																
2017.Q2.G.01	DC_TOF_TRDCMDL	Total official flows commitments for Aid for Trade, by donor	578	11.47846389	61.34311134	NOR	Norway	1	ANNUAL	CON_USD	247.441962	329.382651	403.078811	469.830461	540.639779	419.542718	553.842101	444.425689	627.05388	516.072181	337.644766	495.8077234	2015	337.644766		
2017.Q2.G.01	DC_TOF_TRDCMDL	Total official flows commitments for Aid for Trade, by donor	580	145.7582114	15.19099517	MNP	Northern Mariana Islands	1	ANNUAL	CON_USD																
2017.Q2.G.01	DC_TOF_TRDCMDL	Total official flows commitments for Aid for Trade, by donor	581	-162.4343752	5.874443968	UMI	US Minor Outlying Islands	1	ANNUAL	CON_USD																
2017.Q2.G.01	DC_TOF_TRDCMDL	Total official flows commitments for Aid for Trade, by donor	583	158.225216	6.880670092	FSM	Micronesia, Federated States of	1	ANNUAL	CON_USD																
2017.Q2.G.01	DC_TOF_TRDCMDL	Total official flows commitments for Aid for Trade, by donor	584	171.0839119	7.110213497	MHL	Marshall Islands	1	ANNUAL	CON_USD																
2017.Q2.G.01	DC_TOF_TRDCMDL	Total official flows commitments for Aid for Trade, by donor	585	134.5733878	7.502307591	PLW	Palau	1	ANNUAL	CON_USD																
2017.Q2.G.01	DC_TOF_TRDCMDL	Total official flows commitments for Aid for Trade, by donor	586	68.80479684	29.36491634	PAK	Pakistan	1	ANNUAL	CON_USD																
2017.Q2.G.01	DC_TOF_TRDCMDL	Total official flows commitments for Aid for Trade, by donor	591	-81.26616623	8.450965746	PAN	Panama	1	ANNUAL	CON_USD																
2017.Q2.G.01	DC_TOF_TRDCMDL	Total official flows commitments for Aid for Trade, by donor	598	145.8587761	-6.756057077	PNG	Papua New Guinea	1	ANNUAL	CON_USD																
2017.Q2.G.01	DC_TOF_TRDCMDL	Total official flows commitments for Aid for Trade, by donor	600	-60.54854225	-21.70216237	PRY	Paraguay	1	ANNUAL	CON_USD																
2017.Q2.G.01	DC_TOF_TRDCMDL	Total official flows commitments for Aid for Trade, by donor	604	-71.82093277	-13.58939705	PER	Peru	1	ANNUAL	CON_USD																
2017.Q2.G.01	DC_TOF_TRDCMDL	Total official flows commitments for Aid for Trade, by donor	608	120.8601418	14.16591706	PHL	Philippines	1	ANNUAL	CON_USD																
2017.Q2.G.01	DC_TOF_TRDCMDL	Total official flows commitments for Aid for Trade, by donor	612	-128.3225873	-24.37538456	PCN	Pitcairn	1	ANNUAL	CON_USD																
2017.Q2.G.01	DC_TOF_TRDCMDL	Total official flows commitments for Aid for Trade, by donor	616	19.40660158	52.1226733	POL	Poland	1	ANNUAL	CON_USD									3.258056	22.646316	31.233618	19.0459966666667	2015	31.233618		
2017.Q2.G.01	DC_TOF_TRDCMDL	Total official flows commitments for Aid for Trade, by donor	620	-7.961599811	39.68509315	PRT	Portugal	1	ANNUAL	CON_USD	41.297779	8.838931	56.520943	15.138075	76.948738	47.315741	21.528614	19.708891	19.707195	40.174677	24.140217	25.0519188	2015	24.140217		
2017.Q2.G.01	DC_TOF_TRDCMDL	Total official flows commitments for Aid for Trade, by donor	624	-14.40182514	12.11760394	GNB	Guinea-Bissau	1	ANNUAL	CON_USD																
2017.Q2.G.01	DC_TOF_TRDCMDL	Total official flows commitments for Aid for Trade, by donor	626	125.9451052	-8.797497247	TLS	Timor-Leste	1	ANNUAL	CON_USD																
2017.Q2.G.01	DC_TOF_TRDCMDL	Total official flows commitments for Aid for Trade, by donor	630	-66.47591017	18.22753799	PRI	Puerto Rico	1	ANNUAL	CON_USD																
2017.Q2.G.01	DC_TOF_TRDCMDL	Total official flows commitments for Aid for Trade, by donor	634	51.19152467	25.28355379	QAT	Qatar	1	ANNUAL	CON_USD																
2017.Q2.G.01	DC_TOF_TRDCMDL	Total official flows commitments for Aid for Trade, by donor	638	55.53171398	-21.13183266	REU	Réunion	1	ANNUAL	CON_USD																
2017.Q2.G.01	DC_TOF_TRDCMDL	Total official flows commitments for Aid for Trade, by donor	642	24.98481009	45.83893563	ROU	Romania	1	ANNUAL	CON_USD																
2017.Q2.G.01	DC_TOF_TRDCMDL	Total official flows commitments for Aid for Trade, by donor	643	99.01404926	61.61899849	RUS	Russian Federation	1	ANNUAL	CON_USD																
2017.Q2.G.01	DC_TOF_TRDCMDL	Total official flows commitments for Aid for Trade, by donor	646	29.92310194	-1.999842114	RWA	Rwanda	1	ANNUAL	CON_USD																
2017.Q2.G.01	DC_TOF_TRDCMDL	Total official flows commitments for Aid for Trade, by donor	652	-62.83173536	17.89513362	BLM	Saint Barthélemy	1	ANNUAL	CON_USD																
2017.Q2.G.01	DC_TOF_TRDCMDL	Total official flows commitments for Aid for Trade, by donor	654	-5.705752501	-15.96503946	SHN	Saint Helena	1	ANNUAL	CON_USD																
2017.Q2.G.01	DC_TOF_TRDCMDL	Total official flows commitments for Aid for Trade, by donor	659	-62.76628613	17.33994219	KNA	Saint Kitts and Nevis	1	ANNUAL	CON_USD																
2017.Q2.G.01	DC_TOF_TRDCMDL	Total official flows commitments for Aid for Trade, by donor	660	-63.05651612	18.21525315	AIA	Anguilla	1	ANNUAL	CON_USD																
2017.Q2.G.01	DC_TOF_TRDCMDL	Total official flows commitments for Aid for Trade, by donor	662	-60.96529553	13.89405601	LCA	Saint Lucia	1	ANNUAL	CON_USD																
2017.Q2.G.01	DC_TOF_TRDCMDL	Total official flows commitments for Aid for Trade, by donor	663	-63.04505461	18.0882685	MAF	Saint Martin (French Part)	1	ANNUAL	CON_USD																
2017.Q2.G.01	DC_TOF_TRDCMDL	Total official flows commitments for Aid for Trade, by donor	666	-56.33682442	46.85812735	SPM	Saint Pierre and Miquelon	1	ANNUAL	CON_USD																
2017.Q2.G.01	DC_TOF_TRDCMDL	Total official flows commitments for Aid for Trade, by donor	670	-61.19024321	13.24627968	VCT	Saint Vincent and the Grenadines	1	ANNUAL	CON_USD																
2017.Q2.G.01	DC_TOF_TRDCMDL	Total official flows commitments for Aid for Trade, by donor	674	12.46329038	43.93841766	SMR	San Marino	1	ANNUAL	CON_USD																
2017.Q2.G.01	DC_TOF_TRDCMDL	Total official flows commitments for Aid for Trade, by donor	678	6.609772265	0.241554875	STP	Sao Tome and Principe	1	ANNUAL	CON_USD																
2017.Q2.G.01	DC_TOF_TRDCMDL	Total official flows commitments for Aid for Trade, by donor	682	44.54763347	24.12594211	SAU	Saudi Arabia	1	ANNUAL	CON_USD																
2017.Q2.G.01	DC_TOF_TRDCMDL	Total official flows commitments for Aid for Trade, by donor	686	-14.46636926	14.35920905	SEN	Senegal	1	ANNUAL	CON_USD																
2017.Q2.G.01	DC_TOF_TRDCMDL	Total official flows commitments for Aid for Trade, by donor	688	20.805876	44.03145697	SRB	Serbia	1	ANNUAL	CON_USD																
2017.Q2.G.01	DC_TOF_TRDCMDL	Total official flows commitments for Aid for Trade, by donor	690	55.46561591	-4.678053059	SYC	Seychelles	1	ANNUAL	CON_USD																
2017.Q2.G.01	DC_TOF_TRDCMDL	Total official flows commitments for Aid for Trade, by donor	694	-11.78306584	8.568604164	SLE	Sierra Leone	1	ANNUAL	CON_USD																
2017.Q2.G.01	DC_TOF_TRDCMDL	Total official flows commitments for Aid for Trade, by donor	702	103.8107883	1.361009155	SGP	Singapore	1	ANNUAL	CON_USD																
2017.Q2.G.01	DC_TOF_TRDCMDL	Total official flows commitments for Aid for Trade, by donor	703	19.48495604	48.70741446	SVK	Slovakia	1	ANNUAL	CON_USD									0.904238	0.840118	0.86859	0.870982	2015	0.86859		
2017.Q2.G.01	DC_TOF_TRDCMDL	Total official flows commitments for Aid for Trade, by donor	704	105.802499	10.09643079	VNM	Viet Nam	1	ANNUAL	CON_USD																
2017.Q2.G.01	DC_TOF_TRDCMDL	Total official flows commitments for Aid for Trade, by donor	705	14.82209486	46.11958061	SVN	Slovenia	1	ANNUAL	CON_USD						3.780435	2.300916	1.067568	1.889365	0.371435	0.112029	1.1482626	2015	0.112029		
2017.Q2.G.01	DC_TOF_TRDCMDL	Total official flows commitments for Aid for Trade, by donor	706	46.20367477	4.406485729	SOM	Somalia	1	ANNUAL	CON_USD																
2017.Q2.G.01	DC_TOF_TRDCMDL	Total official flows commitments for Aid for Trade, by donor	710	24.67184355	-29.99957544	ZAF	South Africa	1	ANNUAL	CON_USD																
2017.Q2.G.01	DC_TOF_TRDCMDL	Total official flows commitments for Aid for Trade, by donor	716	29.86909584	-19.00075492	ZWE	Zimbabwe	1	ANNUAL	CON_USD																
2017.Q2.G.01	DC_TOF_TRDCMDL	Total official flows commitments for Aid for Trade, by donor	724	-3.554078296	40.39211472	ESP	Spain	1	ANNUAL	CON_USD	348.391058	664.141334	543.106887	704.302209	737.837653	1119.088008	516.84441	74.604666	80.091644	106.739351	50.424496	165.7409134	2015	50.424496		
2017.Q2.G.01	DC_TOF_TRDCMDL	Total official flows commitments for Aid for Trade, by donor	728	30.32618773	7.290839152	SSD	South Sudan	1	ANNUAL	CON_USD																
2017.Q2.G.01	DC_TOF_TRDCMDL	Total official flows commitments for Aid for Trade, by donor	732	-13.13515523	24.66265342	ESH	Western Sahara	1	ANNUAL	CON_USD																
2017.Q2.G.01	DC_TOF_TRDCMDL	Total official flows commitments for Aid for Trade, by donor	736	29.95650159	16.02643066	SDN	Sudan	1	ANNUAL	CON_USD																
2017.Q2.G.01	DC_TOF_TRDCMDL	Total official flows commitments for Aid for Trade, by donor	740	-55.90626394	4.132603197	SUR	Suriname	1	ANNUAL	CON_USD																
2017.Q2.G.01	DC_TOF_TRDCMDL	Total official flows commitments for Aid for Trade, by donor	744	13.38071013	78.82894131	SJM	Svalbard and Jan Mayen Islands	1	ANNUAL	CON_USD																
2017.Q2.G.01	DC_TOF_TRDCMDL	Total official flows commitments for Aid for Trade, by donor	748	31.50149288	-26.56471011	SWZ	Swaziland	1	ANNUAL	CON_USD																
2017.Q2.G.01	DC_TOF_TRDCMDL	Total official flows commitments for Aid for Trade, by donor	752	14.3775338	60.60103109	SWE	Sweden	1	ANNUAL	CON_USD	219.811067	332.959872	335.448803	285.845744	337.801288	344.737215	283.923388	315.884892	407.287713	370.616217	284.969	332.536242	2015	284.969		
2017.Q2.G.01	DC_TOF_TRDCMDL	Total official flows commitments for Aid for Trade, by donor	756	8.223158	46.96617097	CHE	Switzerland	1	ANNUAL	CON_USD	303.993878	253.565435	257.046558	313.842191	209.746079	309.922811	357.432123	275.297165	481.712125	406.013091	315.485813	367.1880634	2015	315.485813		
2017.Q2.G.01	DC_TOF_TRDCMDL	Total official flows commitments for Aid for Trade, by donor	760	38.50466565	35.01676176	SYR	Syrian Arab Republic (Syria)	1	ANNUAL	CON_USD																
2017.Q2.G.01	DC_TOF_TRDCMDL	Total official flows commitments for Aid for Trade, by donor	762	69.294998	38.43069666	TJK	Tajikistan	1	ANNUAL	CON_USD																
2017.Q2.G.01	DC_TOF_TRDCMDL	Total official flows commitments for Aid for Trade, by donor	764	101.0202951	15.13089239	THA	Thailand	1	ANNUAL	CON_USD																
2017.Q2.G.01	DC_TOF_TRDCMDL	Total official flows commitments for Aid for Trade, by donor	768	0.97835765	8.532096072	TGO	Togo	1	ANNUAL	CON_USD																
2017.Q2.G.01	DC_TOF_TRDCMDL	Total official flows commitments for Aid for Trade, by donor	772	-171.8154473	-9.214545558	TKL	Tokelau	1	ANNUAL	CON_USD																
2017.Q2.G.01	DC_TOF_TRDCMDL	Total official flows commitments for Aid for Trade, by donor	776	-175.1959991	-21.19511329	TON	Tonga	1	ANNUAL	CON_USD																
2017.Q2.G.01	DC_TOF_TRDCMDL	Total official flows commitments for Aid for Trade, by donor	780	-61.29389504	10.41877263	TTO	Trinidad and Tobago	1	ANNUAL	CON_USD																
2017.Q2.G.01	DC_TOF_TRDCMDL	Total official flows commitments for Aid for Trade, by donor	784	53.98279159	23.43322219	ARE	United Arab Emirates	1	ANNUAL	CON_USD																
2017.Q2.G.01	DC_TOF_TRDCMDL	Total official flows commitments for Aid for Trade, by donor	788	9.572737411	34.11439971	TUN	Tunisia	1	ANNUAL	CON_USD																
2017.Q2.G.01	DC_TOF_TRDCMDL	Total official flows commitments for Aid for Trade, by donor	792	35.42890329	38.9899684	TUR	Turkey	1	ANNUAL	CON_USD																
2017.Q2.G.01	DC_TOF_TRDCMDL	Total official flows commitments for Aid for Trade, by donor	795	58.9787665	40.0912346	TKM	Turkmenistan	1	ANNUAL	CON_USD																
2017.Q2.G.01	DC_TOF_TRDCMDL	Total official flows commitments for Aid for Trade, by donor	796	-71.745121	21.80780585	TCA	Turks and Caicos Islands	1	ANNUAL	CON_USD																
2017.Q2.G.01	DC_TOF_TRDCMDL	Total official flows commitments for Aid for Trade, by donor	798	178.6679611	-7.460048071	TUV	Tuvalu	1	ANNUAL	CON_USD																
2017.Q2.G.01	DC_TOF_TRDCMDL	Total official flows commitments for Aid for Trade, by donor	800	32.39100438	1.279557331	UGA	Uganda	1	ANNUAL	CON_USD																
2017.Q2.G.01	DC_TOF_TRDCMDL	Total official flows commitments for Aid for Trade, by donor	804	31.40270802	49.00735945	UKR	Ukraine	1	ANNUAL	CON_USD																
2017.Q2.G.01	DC_TOF_TRDCMDL	Total official flows commitments for Aid for Trade, by donor	807	21.7007909	41.60048068	MKD	Macedonia, Republic of	1	ANNUAL	CON_USD																
2017.Q2.G.01	DC_TOF_TRDCMDL	Total official flows commitments for Aid for Trade, by donor	818	29.77468534	26.57438204	EGY	Egypt	1	ANNUAL	CON_USD																
2017.Q2.G.01	DC_TOF_TRDCMDL	Total official flows commitments for Aid for Trade, by donor	826	-2.23830539	53.27691757	GBR	United Kingdom	1	ANNUAL	CON_USD	736.075752	613.105085	463.081885	1679.656962	1980.929072	1011.110666	792.79691	939.008841	965.300017	999.972287	1724.841034	1084.3838178	2015	1724.841034		
2017.Q2.G.01	DC_TOF_TRDCMDL	Total official flows commitments for Aid for Trade, by donor	831	-2.200712402	49.71561166	GGY	Guernsey	1	ANNUAL	CON_USD																
2017.Q2.G.01	DC_TOF_TRDCMDL	Total official flows commitments for Aid for Trade, by donor	832	-2.136773508	49.22353354	JEY	Jersey	1	ANNUAL	CON_USD																
2017.Q2.G.01	DC_TOF_TRDCMDL	Total official flows commitments for Aid for Trade, by donor	833	-4.538190305	54.22880901	IMN	Isle of Man	1	ANNUAL	CON_USD																
2017.Q2.G.01	DC_TOF_TRDCMDL	Total official flows commitments for Aid for Trade, by donor	834	34.80521182	-6.265332606	TZA	Tanzania, United Republic of	1	ANNUAL	CON_USD																
2017.Q2.G.01	DC_TOF_TRDCMDL	Total official flows commitments for Aid for Trade, by donor	840	-99.13830311	39.5277871	USA	United States of America	1	ANNUAL	CON_USD	4147.178431	5237.777694	5363.007605	7099.902384	4936.821312	4798.3084	3899.297577	3204.801691	3924.020983	2962.804031	3385.182423	3475.221341	2015	3385.182423		
2017.Q2.G.01	DC_TOF_TRDCMDL	Total official flows commitments for Aid for Trade, by donor	850	-64.76960113	17.73297693	VIR	United States Virgin Islands	1	ANNUAL	CON_USD																
2017.Q2.G.01	DC_TOF_TRDCMDL	Total official flows commitments for Aid for Trade, by donor	854	-1.742843829	12.27491081	BFA	Burkina Faso	1	ANNUAL	CON_USD																
2017.Q2.G.01	DC_TOF_TRDCMDL	Total official flows commitments for Aid for Trade, by donor	858	-56.01387025	-32.8002838	URY	Uruguay	1	ANNUAL	CON_USD																
2017.Q2.G.01	DC_TOF_TRDCMDL	Total official flows commitments for Aid for Trade, by donor	860	63.11944558	41.77560518	UZB	Uzbekistan	1	ANNUAL	CON_USD																
2017.Q2.G.01	DC_TOF_TRDCMDL	Total official flows commitments for Aid for Trade, by donor	862	-66.15642084	7.121324748	VEN	Venezuela (Bolivarian Republic)	1	ANNUAL	CON_USD																
2017.Q2.G.01	DC_TOF_TRDCMDL	Total official flows commitments for Aid for Trade, by donor	876	-176.2034788	-13.28471201	WLF	Wallis and Futuna Islands	1	ANNUAL	CON_USD																
2017.Q2.G.01	DC_TOF_TRDCMDL	Total official flows commitments for Aid for Trade, by donor	882	-172.4430749	-13.61541469	WSM	Samoa	1	ANNUAL	CON_USD																
2017.Q2.G.01	DC_TOF_TRDCMDL	Total official flows commitments for Aid for Trade, by donor	887	45.22389143	15.22242099	YEM	Yemen	1	ANNUAL	CON_USD																
2017.Q2.G.01	DC_TOF_TRDCMDL	Total official flows commitments for Aid for Trade, by donor	894	27.850329	-14.59701056	ZMB	Zambia	1	ANNUAL	CON_USD																
