geoAreaCode	years	Freq	Units	sliceId	X	Y	OBJECTID	ISO3CD	geoAreaName	series	seriesDescription	value	valueType	time_detail	source	Nature
430	2012	ANNUAL	PER_100000_POP	1	-9.311879038	6.448381009	128	LBR	Liberia	SH_AAP_MORT	Crude death rate attributed to ambient air pollution, total (deaths per 100,000 population)	5.623594	Float		Global Health Observatory (GHO), World Health Organisation (WHO)	E
434	2012	ANNUAL	PER_100000_POP	1	18.0295985	27.04042819	129	LBY	Libya	SH_AAP_MORT	Crude death rate attributed to ambient air pollution, total (deaths per 100,000 population)	32.681454	Float		Global Health Observatory (GHO), World Health Organisation (WHO)	E
438	2012	ANNUAL	PER_100000_POP	1	9.552985019	47.14167005	131	LIE	Liechtenstein							
440	2012	ANNUAL	PER_100000_POP	1	23.90517807	55.33680309	134	LTU	Lithuania	SH_AAP_MORT	Crude death rate attributed to ambient air pollution, total (deaths per 100,000 population)	73.461182	Float		Global Health Observatory (GHO), World Health Organisation (WHO)	E
442	2012	ANNUAL	PER_100000_POP	1	6.092656563	49.77679538	135	LUX	Luxembourg	SH_AAP_MORT	Crude death rate attributed to ambient air pollution, total (deaths per 100,000 population)	19.831123	Float		Global Health Observatory (GHO), World Health Organisation (WHO)	E
446	2012	ANNUAL	PER_100000_POP	1	113.5665388	22.1237259	137	MAC	China, Macao Special Administrative Region							
450	2012	ANNUAL	PER_100000_POP	1	46.6982339	-19.38514785	142	MDG	Madagascar	SH_AAP_MORT	Crude death rate attributed to ambient air pollution, total (deaths per 100,000 population)	18.905312	Float		Global Health Observatory (GHO), World Health Organisation (WHO)	E
454	2012	ANNUAL	PER_100000_POP	1	33.4884625	-13.40819859	158	MWI	Malawi	SH_AAP_MORT	Crude death rate attributed to ambient air pollution, total (deaths per 100,000 population)	17.234089	Float		Global Health Observatory (GHO), World Health Organisation (WHO)	E
458	2012	ANNUAL	PER_100000_POP	1	116.8346314	5.452415309	159	MYS	Malaysia	SH_AAP_MORT	Crude death rate attributed to ambient air pollution, total (deaths per 100,000 population)	21.537346	Float		Global Health Observatory (GHO), World Health Organisation (WHO)	E
462	2012	ANNUAL	PER_100000_POP	1	73.09672546	-0.614385021	143	MDV	Maldives	SH_AAP_MORT	Crude death rate attributed to ambient air pollution, total (deaths per 100,000 population)	14.044673	Float		Global Health Observatory (GHO), World Health Organisation (WHO)	E
466	2012	ANNUAL	PER_100000_POP	1	-3.522016039	17.35311254	147	MLI	Mali	SH_AAP_MORT	Crude death rate attributed to ambient air pollution, total (deaths per 100,000 population)	32.385578	Float		Global Health Observatory (GHO), World Health Organisation (WHO)	E
470	2012	ANNUAL	PER_100000_POP	1	14.44617519	35.89194275	148	MLT	Malta	SH_AAP_MORT	Crude death rate attributed to ambient air pollution, total (deaths per 100,000 population)	31.122656	Float		Global Health Observatory (GHO), World Health Organisation (WHO)	E
474	2012	ANNUAL	PER_100000_POP	1	-60.91544135	14.56086108	156	MTQ	Martinique							
478	2012	ANNUAL	PER_100000_POP	1	-10.33187259	20.26089546	154	MRT	Mauritania	SH_AAP_MORT	Crude death rate attributed to ambient air pollution, total (deaths per 100,000 population)	25.897383	Float		Global Health Observatory (GHO), World Health Organisation (WHO)	E
480	2012	ANNUAL	PER_100000_POP	1	57.568022	-20.28581998	157	MUS	Mauritius	SH_AAP_MORT	Crude death rate attributed to ambient air pollution, total (deaths per 100,000 population)	20.038952	Float		Global Health Observatory (GHO), World Health Organisation (WHO)	E
484	2012	ANNUAL	PER_100000_POP	1	-102.5148166	23.93378032	144	MEX	Mexico	SH_AAP_MORT	Crude death rate attributed to ambient air pollution, total (deaths per 100,000 population)	13.760861	Float		Global Health Observatory (GHO), World Health Organisation (WHO)	E
492	2012	ANNUAL	PER_100000_POP	1	7.424214814	43.73532918	140	MCO	Monaco	SH_AAP_MORT	Crude death rate attributed to ambient air pollution, total (deaths per 100,000 population)	20.353407	Float		Global Health Observatory (GHO), World Health Organisation (WHO)	E
496	2012	ANNUAL	PER_100000_POP	1	103.0728057	46.83892054	151	MNG	Mongolia	SH_AAP_MORT	Crude death rate attributed to ambient air pollution, total (deaths per 100,000 population)	40.001778	Float		Global Health Observatory (GHO), World Health Organisation (WHO)	E
498	2012	ANNUAL	PER_100000_POP	1	28.4650624	47.20236795	141	MDA	Republic of Moldova	SH_AAP_MORT	Crude death rate attributed to ambient air pollution, total (deaths per 100,000 population)	73.81675	Float		Global Health Observatory (GHO), World Health Organisation (WHO)	E
499	2012	ANNUAL	PER_100000_POP	1	19.25214024	42.78717043	150	MNE	Montenegro	SH_AAP_MORT	Crude death rate attributed to ambient air pollution, total (deaths per 100,000 population)	61.301357	Float		Global Health Observatory (GHO), World Health Organisation (WHO)	E
500	2012	ANNUAL	PER_100000_POP	1	-62.19261223	16.73558313	155	MSR	Montserrat							
504	2012	ANNUAL	PER_100000_POP	1	-6.281942841	31.8440131	139	MAR	Morocco	SH_AAP_MORT	Crude death rate attributed to ambient air pollution, total (deaths per 100,000 population)	24.660984	Float		Global Health Observatory (GHO), World Health Organisation (WHO)	E
508	2012	ANNUAL	PER_100000_POP	1	38.18479941	-14.27963886	153	MOZ	Mozambique	SH_AAP_MORT	Crude death rate attributed to ambient air pollution, total (deaths per 100,000 population)	12.990589	Float		Global Health Observatory (GHO), World Health Organisation (WHO)	E
512	2012	ANNUAL	PER_100000_POP	1	57.87743482	21.98805614	173	OMN	Oman	SH_AAP_MORT	Crude death rate attributed to ambient air pollution, total (deaths per 100,000 population)	13.463271	Float		Global Health Observatory (GHO), World Health Organisation (WHO)	E
516	2012	ANNUAL	PER_100000_POP	1	17.21907885	-22.13817068	161	NAM	Namibia	SH_AAP_MORT	Crude death rate attributed to ambient air pollution, total (deaths per 100,000 population)	13.361773	Float		Global Health Observatory (GHO), World Health Organisation (WHO)	E
520	2012	ANNUAL	PER_100000_POP	1	166.92313	-0.528742623	171	NRU	Nauru							
524	2012	ANNUAL	PER_100000_POP	1	83.94678863	28.25866332	170	NPL	Nepal	SH_AAP_MORT	Crude death rate attributed to ambient air pollution, total (deaths per 100,000 population)	36.156677	Float		Global Health Observatory (GHO), World Health Organisation (WHO)	E
528	2012	ANNUAL	PER_100000_POP	1	5.331480568	51.86728884	168	NLD	Netherlands	SH_AAP_MORT	Crude death rate attributed to ambient air pollution, total (deaths per 100,000 population)	23.98028	Float		Global Health Observatory (GHO), World Health Organisation (WHO)	E
530	2012	ANNUAL	PER_100000_POP	1	-68.30676179	12.22720635	8	ANT	Netherlands Antilles							
531	2012	ANNUAL	PER_100000_POP	1	-68.95033464	12.15058042	56	CUW	Curaçao							
533	2012	ANNUAL	PER_100000_POP	1	-69.97050586	12.50878756	1	ABW	Aruba							
534	2012	ANNUAL	PER_100000_POP	1	-63.06198692	18.03926508	218	SXM	Sint Maarten (Dutch part)							
540	2012	ANNUAL	PER_100000_POP	1	165.5067368	-21.41742531	162	NCL	New Caledonia							
548	2012	ANNUAL	PER_100000_POP	1	167.0679779	-15.34445547	257	VUT	Vanuatu	SH_AAP_MORT	Crude death rate attributed to ambient air pollution, total (deaths per 100,000 population)	0.92312	Float		Global Health Observatory (GHO), World Health Organisation (WHO)	E
554	2012	ANNUAL	PER_100000_POP	1	170.4755673	-43.98721568	172	NZL	New Zealand	SH_AAP_MORT	Crude death rate attributed to ambient air pollution, total (deaths per 100,000 population)	0.460958	Float		Global Health Observatory (GHO), World Health Organisation (WHO)	E
558	2012	ANNUAL	PER_100000_POP	1	-85.03060315	12.84210839	166	NIC	Nicaragua	SH_AAP_MORT	Crude death rate attributed to ambient air pollution, total (deaths per 100,000 population)	21.215254	Float		Global Health Observatory (GHO), World Health Organisation (WHO)	E
562	2012	ANNUAL	PER_100000_POP	1	9.400167877	17.42143036	163	NER	Niger	SH_AAP_MORT	Crude death rate attributed to ambient air pollution, total (deaths per 100,000 population)	35.061367	Float		Global Health Observatory (GHO), World Health Organisation (WHO)	E
566	2012	ANNUAL	PER_100000_POP	1	8.097363256	9.585789025	165	NGA	Nigeria	SH_AAP_MORT	Crude death rate attributed to ambient air pollution, total (deaths per 100,000 population)	27.787525	Float		Global Health Observatory (GHO), World Health Organisation (WHO)	E
570	2012	ANNUAL	PER_100000_POP	1	-169.8601693	-19.05000475	167	NIU	Niue							
574	2012	ANNUAL	PER_100000_POP	1	167.9515548	-29.03230018	164	NFK	Norfolk Island							
578	2012	ANNUAL	PER_100000_POP	1	11.47846389	61.34311134	169	NOR	Norway	SH_AAP_MORT	Crude death rate attributed to ambient air pollution, total (deaths per 100,000 population)	12.677249	Float		Global Health Observatory (GHO), World Health Organisation (WHO)	E
580	2012	ANNUAL	PER_100000_POP	1	145.7582114	15.19099517	152	MNP	Northern Mariana Islands							
581	2012	ANNUAL	PER_100000_POP	1	-162.4343752	5.874443968	245	UMI	US Minor Outlying Islands							
583	2012	ANNUAL	PER_100000_POP	1	158.225216	6.880670092	79	FSM	Micronesia, Federated States of	SH_AAP_MORT	Crude death rate attributed to ambient air pollution, total (deaths per 100,000 population)	0.099406	Float		Global Health Observatory (GHO), World Health Organisation (WHO)	E
584	2012	ANNUAL	PER_100000_POP	1	171.0839119	7.110213497	145	MHL	Marshall Islands							
585	2012	ANNUAL	PER_100000_POP	1	134.5733878	7.502307591	179	PLW	Palau							
586	2012	ANNUAL	PER_100000_POP	1	68.80479684	29.36491634	174	PAK	Pakistan	SH_AAP_MORT	Crude death rate attributed to ambient air pollution, total (deaths per 100,000 population)	33.395729	Float		Global Health Observatory (GHO), World Health Organisation (WHO)	E
591	2012	ANNUAL	PER_100000_POP	1	-81.26616623	8.450965746	175	PAN	Panama	SH_AAP_MORT	Crude death rate attributed to ambient air pollution, total (deaths per 100,000 population)	11.342342	Float		Global Health Observatory (GHO), World Health Organisation (WHO)	E
598	2012	ANNUAL	PER_100000_POP	1	145.8587761	-6.756057077	180	PNG	Papua New Guinea	SH_AAP_MORT	Crude death rate attributed to ambient air pollution, total (deaths per 100,000 population)	7.251582	Float		Global Health Observatory (GHO), World Health Organisation (WHO)	E
600	2012	ANNUAL	PER_100000_POP	1	-60.54854225	-21.70216237	187	PRY	Paraguay	SH_AAP_MORT	Crude death rate attributed to ambient air pollution, total (deaths per 100,000 population)	18.176332	Float		Global Health Observatory (GHO), World Health Organisation (WHO)	E
604	2012	ANNUAL	PER_100000_POP	1	-71.82093277	-13.58939705	177	PER	Peru	SH_AAP_MORT	Crude death rate attributed to ambient air pollution, total (deaths per 100,000 population)	14.054958	Float		Global Health Observatory (GHO), World Health Organisation (WHO)	E
608	2012	ANNUAL	PER_100000_POP	1	120.8601418	14.16591706	178	PHL	Philippines	SH_AAP_MORT	Crude death rate attributed to ambient air pollution, total (deaths per 100,000 population)	29.886459	Float		Global Health Observatory (GHO), World Health Organisation (WHO)	E
612	2012	ANNUAL	PER_100000_POP	1	-128.3225873	-24.37538456	176	PCN	Pitcairn							
616	2012	ANNUAL	PER_100000_POP	1	19.40660158	52.1226733	181	POL	Poland	SH_AAP_MORT	Crude death rate attributed to ambient air pollution, total (deaths per 100,000 population)	68.866371	Float		Global Health Observatory (GHO), World Health Organisation (WHO)	E
620	2012	ANNUAL	PER_100000_POP	1	-7.961599811	39.68509315	186	PRT	Portugal	SH_AAP_MORT	Crude death rate attributed to ambient air pollution, total (deaths per 100,000 population)	16.826836	Float		Global Health Observatory (GHO), World Health Organisation (WHO)	E
624	2012	ANNUAL	PER_100000_POP	1	-14.40182514	12.11760394	89	GNB	Guinea-Bissau	SH_AAP_MORT	Crude death rate attributed to ambient air pollution, total (deaths per 100,000 population)	27.04439	Float		Global Health Observatory (GHO), World Health Organisation (WHO)	E
626	2012	ANNUAL	PER_100000_POP	1	125.9451052	-8.797497247	228	TLS	Timor-Leste	SH_AAP_MORT	Crude death rate attributed to ambient air pollution, total (deaths per 100,000 population)	19.030937	Float		Global Health Observatory (GHO), World Health Organisation (WHO)	E
630	2012	ANNUAL	PER_100000_POP	1	-66.47591017	18.22753799	182	PRI	Puerto Rico							
634	2012	ANNUAL	PER_100000_POP	1	51.19152467	25.28355379	192	QAT	Qatar	SH_AAP_MORT	Crude death rate attributed to ambient air pollution, total (deaths per 100,000 population)	8.858459	Float		Global Health Observatory (GHO), World Health Organisation (WHO)	E
638	2012	ANNUAL	PER_100000_POP	1	55.53171398	-21.13183266	193	REU	Réunion							
642	2012	ANNUAL	PER_100000_POP	1	24.98481009	45.83893563	194	ROU	Romania	SH_AAP_MORT	Crude death rate attributed to ambient air pollution, total (deaths per 100,000 population)	72.686478	Float		Global Health Observatory (GHO), World Health Organisation (WHO)	E
643	2012	ANNUAL	PER_100000_POP	1	99.01404926	61.61899849	195	RUS	Russian Federation	SH_AAP_MORT	Crude death rate attributed to ambient air pollution, total (deaths per 100,000 population)	98.29969	Float		Global Health Observatory (GHO), World Health Organisation (WHO)	E
646	2012	ANNUAL	PER_100000_POP	1	29.92310194	-1.999842114	196	RWA	Rwanda	SH_AAP_MORT	Crude death rate attributed to ambient air pollution, total (deaths per 100,000 population)	20.587816	Float		Global Health Observatory (GHO), World Health Organisation (WHO)	E
652	2012	ANNUAL	PER_100000_POP	1	-62.83173536	17.89513362	29	BLM	Saint Barthélemy							
654	2012	ANNUAL	PER_100000_POP	1	-5.705752501	-15.96503946	202	SHN	Saint Helena							
659	2012	ANNUAL	PER_100000_POP	1	-62.76628613	17.33994219	123	KNA	Saint Kitts and Nevis							
660	2012	ANNUAL	PER_100000_POP	1	-63.05651612	18.21525315	4	AIA	Anguilla							
662	2012	ANNUAL	PER_100000_POP	1	-60.96529553	13.89405601	130	LCA	Saint Lucia	SH_AAP_MORT	Crude death rate attributed to ambient air pollution, total (deaths per 100,000 population)	20.970995	Float		Global Health Observatory (GHO), World Health Organisation (WHO)	E
663	2012	ANNUAL	PER_100000_POP	1	-63.04505461	18.0882685	138	MAF	Saint Martin (French Part)							
666	2012	ANNUAL	PER_100000_POP	1	-56.33682442	46.85812735	209	SPM	Saint Pierre and Miquelon							
670	2012	ANNUAL	PER_100000_POP	1	-61.19024321	13.24627968	251	VCT	Saint Vincent and the Grenadines	SH_AAP_MORT	Crude death rate attributed to ambient air pollution, total (deaths per 100,000 population)	19.270382	Float		Global Health Observatory (GHO), World Health Organisation (WHO)	E
674	2012	ANNUAL	PER_100000_POP	1	12.46329038	43.93841766	207	SMR	San Marino							
678	2012	ANNUAL	PER_100000_POP	1	6.609772265	0.241554875	212	STP	Sao Tome and Principe	SH_AAP_MORT	Crude death rate attributed to ambient air pollution, total (deaths per 100,000 population)	13.939143	Float		Global Health Observatory (GHO), World Health Organisation (WHO)	E
682	2012	ANNUAL	PER_100000_POP	1	44.54763347	24.12594211	197	SAU	Saudi Arabia	SH_AAP_MORT	Crude death rate attributed to ambient air pollution, total (deaths per 100,000 population)	27.527245	Float		Global Health Observatory (GHO), World Health Organisation (WHO)	E
686	2012	ANNUAL	PER_100000_POP	1	-14.46636926	14.35920905	199	SEN	Senegal	SH_AAP_MORT	Crude death rate attributed to ambient air pollution, total (deaths per 100,000 population)	14.551976	Float		Global Health Observatory (GHO), World Health Organisation (WHO)	E
688	2012	ANNUAL	PER_100000_POP	1	20.805876	44.03145697	210	SRB	Serbia	SH_AAP_MORT	Crude death rate attributed to ambient air pollution, total (deaths per 100,000 population)	60.502449	Float		Global Health Observatory (GHO), World Health Organisation (WHO)	E
690	2012	ANNUAL	PER_100000_POP	1	55.46561591	-4.678053059	219	SYC	Seychelles	SH_AAP_MORT	Crude death rate attributed to ambient air pollution, total (deaths per 100,000 population)	18.538595	Float		Global Health Observatory (GHO), World Health Organisation (WHO)	E
694	2012	ANNUAL	PER_100000_POP	1	-11.78306584	8.568604164	205	SLE	Sierra Leone	SH_AAP_MORT	Crude death rate attributed to ambient air pollution, total (deaths per 100,000 population)	29.500744	Float		Global Health Observatory (GHO), World Health Organisation (WHO)	E
702	2012	ANNUAL	PER_100000_POP	1	103.8107883	1.361009155	200	SGP	Singapore	SH_AAP_MORT	Crude death rate attributed to ambient air pollution, total (deaths per 100,000 population)	20.651186	Float		Global Health Observatory (GHO), World Health Organisation (WHO)	E
703	2012	ANNUAL	PER_100000_POP	1	19.48495604	48.70741446	214	SVK	Slovakia	SH_AAP_MORT	Crude death rate attributed to ambient air pollution, total (deaths per 100,000 population)	63.977707	Float		Global Health Observatory (GHO), World Health Organisation (WHO)	E
704	2012	ANNUAL	PER_100000_POP	1	105.802499	10.09643079	256	VNM	Viet Nam	SH_AAP_MORT	Crude death rate attributed to ambient air pollution, total (deaths per 100,000 population)	30.265112	Float		Global Health Observatory (GHO), World Health Organisation (WHO)	E
705	2012	ANNUAL	PER_100000_POP	1	14.82209486	46.11958061	215	SVN	Slovenia	SH_AAP_MORT	Crude death rate attributed to ambient air pollution, total (deaths per 100,000 population)	35.495869	Float		Global Health Observatory (GHO), World Health Organisation (WHO)	E
706	2012	ANNUAL	PER_100000_POP	1	46.20367477	4.406485729	208	SOM	Somalia	SH_AAP_MORT	Crude death rate attributed to ambient air pollution, total (deaths per 100,000 population)	21.36681	Float		Global Health Observatory (GHO), World Health Organisation (WHO)	E
710	2012	ANNUAL	PER_100000_POP	1	24.67184355	-29.99957544	283	ZAF	South Africa	SH_AAP_MORT	Crude death rate attributed to ambient air pollution, total (deaths per 100,000 population)	27.170799	Float		Global Health Observatory (GHO), World Health Organisation (WHO)	E
716	2012	ANNUAL	PER_100000_POP	1	29.86909584	-19.00075492	285	ZWE	Zimbabwe	SH_AAP_MORT	Crude death rate attributed to ambient air pollution, total (deaths per 100,000 population)	12.744577	Float		Global Health Observatory (GHO), World Health Organisation (WHO)	E
724	2012	ANNUAL	PER_100000_POP	1	-3.554078296	40.39211472	71	ESP	Spain	SH_AAP_MORT	Crude death rate attributed to ambient air pollution, total (deaths per 100,000 population)	14.708984	Float		Global Health Observatory (GHO), World Health Organisation (WHO)	E
728	2012	ANNUAL	PER_100000_POP	1	30.32618773	7.290839152	211	SSD	South Sudan	SH_AAP_MORT	Crude death rate attributed to ambient air pollution, total (deaths per 100,000 population)	23.967812	Float		Global Health Observatory (GHO), World Health Organisation (WHO)	E
732	2012	ANNUAL	PER_100000_POP	1	-13.13515523	24.66265342	70	ESH	Western Sahara							
736	2012	ANNUAL	PER_100000_POP	1	29.95650159	16.02643066	198	SDN	Sudan							
740	2012	ANNUAL	PER_100000_POP	1	-55.90626394	4.132603197	213	SUR	Suriname	SH_AAP_MORT	Crude death rate attributed to ambient air pollution, total (deaths per 100,000 population)	13.966631	Float		Global Health Observatory (GHO), World Health Organisation (WHO)	E
744	2012	ANNUAL	PER_100000_POP	1	13.38071013	78.82894131	203	SJM	Svalbard and Jan Mayen Islands							
748	2012	ANNUAL	PER_100000_POP	1	31.50149288	-26.56471011	217	SWZ	Swaziland	SH_AAP_MORT	Crude death rate attributed to ambient air pollution, total (deaths per 100,000 population)	15.266741	Float		Global Health Observatory (GHO), World Health Organisation (WHO)	E
752	2012	ANNUAL	PER_100000_POP	1	14.3775338	60.60103109	216	SWE	Sweden	SH_AAP_MORT	Crude death rate attributed to ambient air pollution, total (deaths per 100,000 population)	0.415801	Float		Global Health Observatory (GHO), World Health Organisation (WHO)	E
756	2012	ANNUAL	PER_100000_POP	1	8.223158	46.96617097	43	CHE	Switzerland	SH_AAP_MORT	Crude death rate attributed to ambient air pollution, total (deaths per 100,000 population)	18.469051	Float		Global Health Observatory (GHO), World Health Organisation (WHO)	E
760	2012	ANNUAL	PER_100000_POP	1	38.50466565	35.01676176	220	SYR	Syrian Arab Republic (Syria)	SH_AAP_MORT	Crude death rate attributed to ambient air pollution, total (deaths per 100,000 population)	30.004349	Float		Global Health Observatory (GHO), World Health Organisation (WHO)	E
762	2012	ANNUAL	PER_100000_POP	1	69.294998	38.43069666	225	TJK	Tajikistan	SH_AAP_MORT	Crude death rate attributed to ambient air pollution, total (deaths per 100,000 population)	45.579674	Float		Global Health Observatory (GHO), World Health Organisation (WHO)	E
764	2012	ANNUAL	PER_100000_POP	1	101.0202951	15.13089239	224	THA	Thailand	SH_AAP_MORT	Crude death rate attributed to ambient air pollution, total (deaths per 100,000 population)	33.313217	Float		Global Health Observatory (GHO), World Health Organisation (WHO)	E
768	2012	ANNUAL	PER_100000_POP	1	0.97835765	8.532096072	223	TGO	Togo	SH_AAP_MORT	Crude death rate attributed to ambient air pollution, total (deaths per 100,000 population)	21.548426	Float		Global Health Observatory (GHO), World Health Organisation (WHO)	E
772	2012	ANNUAL	PER_100000_POP	1	-171.8154473	-9.214545558	226	TKL	Tokelau							
776	2012	ANNUAL	PER_100000_POP	1	-175.1959991	-21.19511329	229	TON	Tonga							
780	2012	ANNUAL	PER_100000_POP	1	-61.29389504	10.41877263	230	TTO	Trinidad and Tobago	SH_AAP_MORT	Crude death rate attributed to ambient air pollution, total (deaths per 100,000 population)	26.164864	Float		Global Health Observatory (GHO), World Health Organisation (WHO)	E
784	2012	ANNUAL	PER_100000_POP	1	53.98279159	23.43322219	9	ARE	United Arab Emirates	SH_AAP_MORT	Crude death rate attributed to ambient air pollution, total (deaths per 100,000 population)	7.31847	Float		Global Health Observatory (GHO), World Health Organisation (WHO)	E
788	2012	ANNUAL	PER_100000_POP	1	9.572737411	34.11439971	231	TUN	Tunisia	SH_AAP_MORT	Crude death rate attributed to ambient air pollution, total (deaths per 100,000 population)	42.556965	Float		Global Health Observatory (GHO), World Health Organisation (WHO)	E
792	2012	ANNUAL	PER_100000_POP	1	35.42890329	38.9899684	232	TUR	Turkey	SH_AAP_MORT	Crude death rate attributed to ambient air pollution, total (deaths per 100,000 population)	43.645557	Float		Global Health Observatory (GHO), World Health Organisation (WHO)	E
795	2012	ANNUAL	PER_100000_POP	1	58.9787665	40.0912346	227	TKM	Turkmenistan	SH_AAP_MORT	Crude death rate attributed to ambient air pollution, total (deaths per 100,000 population)	70.89193	Float		Global Health Observatory (GHO), World Health Organisation (WHO)	E
796	2012	ANNUAL	PER_100000_POP	1	-71.745121	21.80780585	221	TCA	Turks and Caicos Islands							
798	2012	ANNUAL	PER_100000_POP	1	178.6679611	-7.460048071	233	TUV	Tuvalu							
800	2012	ANNUAL	PER_100000_POP	1	32.39100438	1.279557331	236	UGA	Uganda	SH_AAP_MORT	Crude death rate attributed to ambient air pollution, total (deaths per 100,000 population)	22.566582	Float		Global Health Observatory (GHO), World Health Organisation (WHO)	E
804	2012	ANNUAL	PER_100000_POP	1	31.40270802	49.00735945	237	UKR	Ukraine	SH_AAP_MORT	Crude death rate attributed to ambient air pollution, total (deaths per 100,000 population)	120.270813	Float		Global Health Observatory (GHO), World Health Organisation (WHO)	E
807	2012	ANNUAL	PER_100000_POP	1	21.7007909	41.60048068	146	MKD	Macedonia, Republic of	SH_AAP_MORT	Crude death rate attributed to ambient air pollution, total (deaths per 100,000 population)	66.022736	Float		Global Health Observatory (GHO), World Health Organisation (WHO)	E
818	2012	ANNUAL	PER_100000_POP	1	29.77468534	26.57438204	68	EGY	Egypt	SH_AAP_MORT	Crude death rate attributed to ambient air pollution, total (deaths per 100,000 population)	50.817707	Float		Global Health Observatory (GHO), World Health Organisation (WHO)	E
826	2012	ANNUAL	PER_100000_POP	1	-2.23830539	53.27691757	81	GBR	United Kingdom	SH_AAP_MORT	Crude death rate attributed to ambient air pollution, total (deaths per 100,000 population)	25.725777	Float		Global Health Observatory (GHO), World Health Organisation (WHO)	E
831	2012	ANNUAL	PER_100000_POP	1	-2.200712402	49.71561166	83	GGY	Guernsey							
832	2012	ANNUAL	PER_100000_POP	1	-2.136773508	49.22353354	115	JEY	Jersey							
833	2012	ANNUAL	PER_100000_POP	1	-4.538190305	54.22880901	105	IMN	Isle of Man							
834	2012	ANNUAL	PER_100000_POP	1	34.80521182	-6.265332606	235	TZA	Tanzania, United Republic of	SH_AAP_MORT	Crude death rate attributed to ambient air pollution, total (deaths per 100,000 population)	11.851078	Float		Global Health Observatory (GHO), World Health Organisation (WHO)	E
840	2012	ANNUAL	PER_100000_POP	1	-99.13830311	39.5277871	248	USA	United States of America	SH_AAP_MORT	Crude death rate attributed to ambient air pollution, total (deaths per 100,000 population)	12.084725	Float		Global Health Observatory (GHO), World Health Organisation (WHO)	E
850	2012	ANNUAL	PER_100000_POP	1	-64.76960113	17.73297693	255	VIR	United States Virgin Islands							
854	2012	ANNUAL	PER_100000_POP	1	-1.742843829	12.27491081	23	BFA	Burkina Faso	SH_AAP_MORT	Crude death rate attributed to ambient air pollution, total (deaths per 100,000 population)	27.864353	Float		Global Health Observatory (GHO), World Health Organisation (WHO)	E
858	2012	ANNUAL	PER_100000_POP	1	-56.01387025	-32.8002838	247	URY	Uruguay	SH_AAP_MORT	Crude death rate attributed to ambient air pollution, total (deaths per 100,000 population)	20.976439	Float		Global Health Observatory (GHO), World Health Organisation (WHO)	E
860	2012	ANNUAL	PER_100000_POP	1	63.11944558	41.77560518	249	UZB	Uzbekistan	SH_AAP_MORT	Crude death rate attributed to ambient air pollution, total (deaths per 100,000 population)	56.944057	Float		Global Health Observatory (GHO), World Health Organisation (WHO)	E
862	2012	ANNUAL	PER_100000_POP	1	-66.15642084	7.121324748	253	VEN	Venezuela (Bolivarian Republic)	SH_AAP_MORT	Crude death rate attributed to ambient air pollution, total (deaths per 100,000 population)	20.476645	Float		Global Health Observatory (GHO), World Health Organisation (WHO)	E
876	2012	ANNUAL	PER_100000_POP	1	-176.2034788	-13.28471201	258	WLF	Wallis and Futuna Islands							
882	2012	ANNUAL	PER_100000_POP	1	-172.4430749	-13.61541469	259	WSM	Samoa							
887	2012	ANNUAL	PER_100000_POP	1	45.22389143	15.22242099	282	YEM	Yemen	SH_AAP_MORT	Crude death rate attributed to ambient air pollution, total (deaths per 100,000 population)	26.792101	Float		Global Health Observatory (GHO), World Health Organisation (WHO)	E
894	2012	ANNUAL	PER_100000_POP	1	27.850329	-14.59701056	284	ZMB	Zambia	SH_AAP_MORT	Crude death rate attributed to ambient air pollution, total (deaths per 100,000 population)	16.304787	Float		Global Health Observatory (GHO), World Health Organisation (WHO)	E
